date,ticker,close_price
2025-02-06,ETHI,16.50
2025-02-06,GEAR,33.68
2025-02-06,GGOV,13.44
2025-02-06,HACK,15.09
2025-02-06,NDQ,51.50
2025-02-07,A200,28.29
2025-02-07,AAA,100.30
2025-02-07,BBOZ,24.54
2025-02-07,BGBL,74.80
2025-02-07,ETHI,16.50
2025-02-07,GEAR,33.62
2025-02-07,GGOV,13.47
2025-02-07,HACK,15.10
2025-02-07,NDQ,51.47
2025-02-10,A200,28.18
2025-02-10,AAA,100.28
2025-02-10,BBOZ,24.78
2025-02-10,BGBL,74.57
2025-02-10,ETHI,16.42
2025-02-10,GEAR,33.37
2025-02-10,GGOV,13.37
2025-02-10,HACK,15.16
2025-02-10,NDQ,51.20
2025-02-11,A200,28.21
2025-02-11,AAA,100.32
2025-02-11,BBOZ,24.78
2025-02-11,BGBL,74.65
2025-02-11,ETHI,16.45
2025-02-11,GEAR,33.35
2025-02-11,GGOV,13.33
2025-02-11,HACK,15.33
2025-02-11,NDQ,51.42
2025-02-12,A200,28.36
2025-02-12,AAA,100.32
2025-02-12,BBOZ,24.46
2025-02-12,BGBL,74.62
2025-02-12,ETHI,16.42
2025-02-12,GEAR,33.79
2025-02-12,GGOV,13.23
2025-02-12,HACK,15.20
2025-02-12,NDQ,51.23
2025-02-13,A200,28.39
2025-02-13,AAA,100.36
2025-02-13,BBOZ,24.37
2025-02-13,BGBL,74.80
2025-02-13,ETHI,16.40
2025-02-13,GEAR,33.88
2025-02-13,GGOV,13.10
2025-02-13,HACK,15.43
2025-02-13,NDQ,51.51
2025-02-14,A200,28.46
2025-02-14,AAA,100.38
2025-02-14,BBOZ,24.26
2025-02-14,BGBL,75.10
2025-02-14,ETHI,16.48
2025-02-14,GEAR,34.03
2025-02-14,GGOV,13.28
2025-02-14,HACK,15.36
2025-02-14,NDQ,51.88
2025-02-17,A200,28.35
2025-02-17,AAA,100.38
2025-02-17,BBOZ,24.41
2025-02-17,BGBL,74.64
2025-02-17,ETHI,16.37
2025-02-17,GEAR,33.85
2025-02-17,GGOV,13.31
2025-02-17,HACK,15.35
2025-02-17,NDQ,51.77
2025-02-18,A200,28.20
2025-02-18,AAA,100.40
2025-02-18,BBOZ,24.82
2025-02-18,BGBL,74.87
2025-02-18,ETHI,16.36
2025-02-18,GEAR,33.38
2025-02-18,GGOV,13.26
2025-02-18,HACK,15.43
2025-02-18,NDQ,51.91
2025-02-19,A200,28.01
2025-02-19,AAA,100.40
2025-02-19,BBOZ,25.23
2025-02-19,BGBL,74.89
2025-02-19,ETHI,16.40
2025-02-19,GEAR,32.86
2025-02-19,GGOV,13.19
2025-02-19,HACK,15.40
2025-02-19,NDQ,51.80
2025-02-20,A200,27.71
2025-02-20,AAA,100.44
2025-02-20,BBOZ,25.93
2025-02-20,BGBL,74.66
2025-02-20,ETHI,16.35
2025-02-20,GEAR,32.05
2025-02-20,GGOV,13.24
2025-02-20,HACK,15.24
2025-02-20,NDQ,51.62
2025-02-21,A200,27.63
2025-02-21,AAA,100.44
2025-02-21,BBOZ,26.10
2025-02-21,BGBL,74.12
2025-02-21,ETHI,16.22
2025-02-21,GEAR,31.82
2025-02-21,GGOV,13.31
2025-02-21,HACK,14.89
2025-02-21,NDQ,51.24
